adapter_response_count,campaign_id,category,cli_evidence,cohort,config_fingerprint,elapsed_ms,evidence,finished_at,first_schema_valid_attempt,input_sha256,input_tokens,max_turns,operational_error,order,output_tokens,planner_attempts,planner_retries,returncode,reviewer_attempts,reviewer_issue_count,reviewer_retry_count,run_id,schema_failure_count,schema_version,source_fingerprint,status,subprocess_wall_ms,total_tokens,trial_id,turn_count,usage_note,worker_elapsed_ms,zero_usage_response_count
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2327.707,trials/pair-03-c10/cli/20260914T060820-b9ebfdfcf9/result.json,2026-09-14T06:08:23.344295+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,36,130,1,0,0,1,0,0,20260914T060820-b9ebfdfcf9,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2849.5776249910705,682,pair-03-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2229.94,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2143.692,trials/pair-04-c10/cli/20260914T060823-70348739fe/result.json,2026-09-14T06:08:26.229974+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,37,130,1,0,0,1,0,0,20260914T060823-70348739fe,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2764.2779580201022,682,pair-04-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2023.382,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2252.2,trials/pair-04-c2/cli/20260914T060826-e2acc7f023/result.json,2026-09-14T06:08:29.231945+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,38,130,1,0,0,1,0,0,20260914T060826-e2acc7f023,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2904.1919159935787,682,pair-04-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2129.599,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2269.036,trials/pair-05-c2/cli/20260914T060829-447930a244/result.json,2026-09-14T06:08:32.258677+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,39,130,1,0,0,1,0,0,20260914T060829-447930a244,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2919.4289169972762,682,pair-05-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2152.96,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2242.787,trials/pair-05-c10/cli/20260914T060832-506a97550a/result.json,2026-09-14T06:08:35.320372+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,40,130,1,0,0,1,0,0,20260914T060832-506a97550a,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2924.5998749975115,682,pair-05-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2101.423,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2264.672,trials/pair-06-c10/cli/20260914T060835-f5b828c2d2/result.json,2026-09-14T06:08:38.326759+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,41,130,1,0,0,1,0,0,20260914T060835-f5b828c2d2,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2900.8674590149894,682,pair-06-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2150.4,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2320.638,trials/pair-06-c2/cli/20260914T060838-eb9c88c8b0/result.json,2026-09-14T06:08:41.480067+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,42,130,1,0,0,1,0,0,20260914T060838-eb9c88c8b0,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2994.9624169967137,682,pair-06-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2188.047,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2288.232,trials/pair-07-c2/cli/20260914T060842-8e39888f9f/result.json,2026-09-14T06:08:44.606226+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,43,130,1,0,0,1,0,0,20260914T060842-8e39888f9f,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,2983.2352079683915,682,pair-07-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2149.271,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2405.957,trials/pair-07-c10/cli/20260914T060845-987b1bef6a/result.json,2026-09-14T06:08:48.033676+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,44,130,1,0,0,1,0,0,20260914T060845-987b1bef6a,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3249.183875042945,682,pair-07-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2273.124,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2359.2,trials/pair-08-c10/cli/20260914T060848-d04360b58d/result.json,2026-09-14T06:08:51.279391+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,45,130,1,0,0,1,0,0,20260914T060848-d04360b58d,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3110.660584003199,682,pair-08-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2185.436,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2447.217,trials/pair-08-c2/cli/20260914T060851-e45fbc96f7/result.json,2026-09-14T06:08:54.604329+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,46,130,1,0,0,1,0,0,20260914T060851-e45fbc96f7,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3185.062791046221,682,pair-08-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2294.693,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2579.891,trials/pair-09-c2/cli/20260914T060855-35648fb6d6/result.json,2026-09-14T06:08:58.186998+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,47,130,1,0,0,1,0,0,20260914T060855-35648fb6d6,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3438.307667034678,682,pair-09-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2433.822,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2439.678,trials/pair-09-c10/cli/20260914T060858-f504cf0909/result.json,2026-09-14T06:09:01.541818+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,48,130,1,0,0,1,0,0,20260914T060858-f504cf0909,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3230.282125005033,682,pair-09-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2283.177,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2479.637,trials/pair-10-c10/cli/20260914T060902-be88f870da/result.json,2026-09-14T06:09:05.012663+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,49,130,1,0,0,1,0,0,20260914T060902-be88f870da,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3324.1260410286486,682,pair-10-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2347.7110000000002,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2762.701,trials/pair-10-c2/cli/20260914T060905-ffaf2d4e51/result.json,2026-09-14T06:09:08.927653+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,50,130,1,0,0,1,0,0,20260914T060905-ffaf2d4e51,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3709.602083021309,682,pair-10-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2609.5370000000003,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2578.009,trials/pair-11-c2/cli/20260914T060909-87099653d2/result.json,2026-09-14T06:09:12.544875+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,51,130,1,0,0,1,0,0,20260914T060909-87099653d2,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3490.492000011727,682,pair-11-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2431.302,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2788.532,trials/pair-11-c10/cli/20260914T060913-1af3d6384e/result.json,2026-09-14T06:09:16.512542+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,52,130,1,0,0,1,0,0,20260914T060913-1af3d6384e,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3812.731249956414,682,pair-11-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2598.907,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2796.707,trials/pair-12-c10/cli/20260914T060917-c3f0d27335/result.json,2026-09-14T06:09:20.509336+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,53,130,1,0,0,1,0,0,20260914T060917-c3f0d27335,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3821.572125016246,682,pair-12-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2652.668,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2653.861,trials/pair-12-c2/cli/20260914T060921-8889ebd59c/result.json,2026-09-14T06:09:24.304796+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,54,130,1,0,0,1,0,0,20260914T060921-8889ebd59c,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3612.43979196297,682,pair-12-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2486.212,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2591.161,trials/pair-13-c2/cli/20260914T060924-66ec8ae3ca/result.json,2026-09-14T06:09:28.143757+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,55,130,1,0,0,1,0,0,20260914T060924-66ec8ae3ca,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3683.4504169528373,682,pair-13-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2442.0249999999996,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2512.746,trials/pair-13-c10/cli/20260914T060928-25b88bd76c/result.json,2026-09-14T06:09:31.563531+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,56,130,1,0,0,1,0,0,20260914T060928-25b88bd76c,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3300.8020410197787,682,pair-13-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2383.2980000000002,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2741.579,trials/pair-14-c10/cli/20260914T060932-c50f20c6e5/result.json,2026-09-14T06:09:35.553213+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,57,130,1,0,0,1,0,0,20260914T060932-c50f20c6e5,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3794.523584016133,682,pair-14-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2570.285,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2631.895,trials/pair-14-c2/cli/20260914T060936-66378d27f5/result.json,2026-09-14T06:09:39.286366+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,58,130,1,0,0,1,0,0,20260914T060936-66378d27f5,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3572.013584023807,682,pair-14-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2480.05,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2817.738,trials/pair-15-c2/cli/20260914T060940-2bca8582cd/result.json,2026-09-14T06:09:43.287098+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,59,130,1,0,0,1,0,0,20260914T060940-2bca8582cd,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3810.4057500022464,682,pair-15-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2625.535,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2607.433,trials/pair-15-c10/cli/20260914T060943-9085df1e90/result.json,2026-09-14T06:09:46.994415+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,60,130,1,0,0,1,0,0,20260914T060943-9085df1e90,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3557.3615419561975,682,pair-15-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2441.543,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2698.097,trials/pair-16-c10/cli/20260914T060947-e8082639b3/result.json,2026-09-14T06:09:50.610826+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,61,130,1,0,0,1,0,0,20260914T060947-e8082639b3,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3477.4761659791693,682,pair-16-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2545.1130000000003,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2754.436,trials/pair-16-c2/cli/20260914T060951-cd44767cfd/result.json,2026-09-14T06:09:54.537202+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,62,130,1,0,0,1,0,0,20260914T060951-cd44767cfd,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3758.4646670147777,682,pair-16-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2598.049,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2558.368,trials/pair-17-c2/cli/20260914T060955-50236a77b5/result.json,2026-09-14T06:09:58.197409+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,63,130,1,0,0,1,0,0,20260914T060955-50236a77b5,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3509.87237499794,682,pair-17-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2405.412,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2692.98,trials/pair-17-c10/cli/20260914T060958-3eea2d37bf/result.json,2026-09-14T06:10:01.841025+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,64,130,1,0,0,1,0,0,20260914T060958-3eea2d37bf,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3482.4247079668567,682,pair-17-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2517.671,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2493.425,trials/pair-18-c10/cli/20260914T061002-a5fe771bf3/result.json,2026-09-14T06:10:05.216190+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,65,130,1,0,0,1,0,0,20260914T061002-a5fe771bf3,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3245.7478339783847,682,pair-18-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2364.949,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2613.23,trials/pair-18-c2/cli/20260914T061005-5ac01cd8df/result.json,2026-09-14T06:10:08.876132+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,66,130,1,0,0,1,0,0,20260914T061005-5ac01cd8df,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3478.040207992308,682,pair-18-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2441.522,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2620.696,trials/pair-19-c2/cli/20260914T061009-5f8613d7b7/result.json,2026-09-14T06:10:12.399459+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,67,130,1,0,0,1,0,0,20260914T061009-5f8613d7b7,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3378.395083011128,682,pair-19-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2472.863,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2477.795,trials/pair-19-c10/cli/20260914T061013-f52ffdeeda/result.json,2026-09-14T06:10:15.774038+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,68,130,1,0,0,1,0,0,20260914T061013-f52ffdeeda,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3211.4672909956425,682,pair-19-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2339.375,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_10,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2609.288,trials/pair-20-c10/cli/20260914T061016-d339093b75/result.json,2026-09-14T06:10:19.352009+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,10,,69,130,1,0,0,1,0,0,20260914T061016-d339093b75,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3414.8966670036316,682,pair-20-c10,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2430.82,0
2,20260914T0610-baseline,Valid first attempt,True,ceiling_2,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,2512.254,trials/pair-20-c2/cli/20260914T061019-48cdc9e509/result.json,2026-09-14T06:10:22.790038+00:00,1,7e0d1125428f52aac130395190ddd2c4cc66832c72e31a87284b17c810fa7537,552,2,,70,130,1,0,0,1,0,0,20260914T061019-48cdc9e509,0,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,accepted,3306.8330410169438,682,pair-20-c2,2,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,2378.314,0
10,20260914T0610-baseline,Hit turn ceiling,True,adversarial,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,7601.189,trials/adversarial-01/cli/20260914T061023-45e9525e7e/result.json,2026-09-14T06:10:31.472786+00:00,,3034c17f31a1da32a8295333ce09c2bf24c04f94d9647b79900048d0008c0e57,4226,10,,71,345,10,9,1,0,0,0,20260914T061023-45e9525e7e,10,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,turn_limit,8493.119749997277,4571,adversarial-01,10,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,7426.3460000000005,0
10,20260914T0610-baseline,Hit turn ceiling,True,adversarial,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,7346.801,trials/adversarial-02/cli/20260914T061032-c06f54b046/result.json,2026-09-14T06:10:39.828444+00:00,,3034c17f31a1da32a8295333ce09c2bf24c04f94d9647b79900048d0008c0e57,4226,10,,72,345,10,9,1,0,0,0,20260914T061032-c06f54b046,10,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,turn_limit,8227.889041998424,4571,adversarial-02,10,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,7192.595,0
10,20260914T0610-baseline,Hit turn ceiling,True,adversarial,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,7334.468,trials/adversarial-03/cli/20260914T061040-1735d7cf62/result.json,2026-09-14T06:10:48.019913+00:00,,3034c17f31a1da32a8295333ce09c2bf24c04f94d9647b79900048d0008c0e57,4226,10,,73,345,10,9,1,0,0,0,20260914T061040-1735d7cf62,10,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,turn_limit,8041.7208329890855,4571,adversarial-03,10,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,7164.546,0
10,20260914T0610-baseline,Hit turn ceiling,True,adversarial,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,7595.119,trials/adversarial-04/cli/20260914T061048-65b4fbb71e/result.json,2026-09-14T06:10:56.519890+00:00,,3034c17f31a1da32a8295333ce09c2bf24c04f94d9647b79900048d0008c0e57,4226,10,,74,345,10,9,1,0,0,0,20260914T061048-65b4fbb71e,10,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,turn_limit,8365.502125001512,4571,adversarial-04,10,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,7439.828,0
10,20260914T0610-baseline,Hit turn ceiling,True,adversarial,0080e40e43a8ad8f2b590b8d1e2b9c5e5fef98ca092bc92a1cb0581a61f94c25,7319.092,trials/adversarial-05/cli/20260914T061057-f7e26ed2d1/result.json,2026-09-14T06:11:04.869582+00:00,,3034c17f31a1da32a8295333ce09c2bf24c04f94d9647b79900048d0008c0e57,4226,10,,75,345,10,9,1,0,0,0,20260914T061057-f7e26ed2d1,10,1,7814a2a02c60ddcfd23eace1bfc8a0bc02d98882440253f2c4ef4697be45febb,turn_limit,8198.0811249814,4571,adversarial-05,10,Reported token counts only. A zero count can mean usage metadata was unavailable; it does not establish zero token consumption.,7158.634,0
